locx,locy,state
4.547,9.775079,0
1.481,5.979797,0
18.272,0.113529,0
0.186,7.927488,0
16.557,17.914365,0
13.701,11.987671,0
14.513,1.798761,0
4.293,6.946623,0
8.994,1.568651,0
11.476,17.524339,0
6.088,8.228401,1
4.434,19.567248,1
18.024,15.762200,0
19.191,1.073031,0
2.618,15.300150,0
18.618,14.650716,1
8.386,12.286142,1
3.421,17.051912,1
18.438,7.282937,1
12.239,1.403851,0
16.291,11.031831,0
18.948,17.758110,0
6.727,14.396802,0
5.343,7.581408,0
14.803,3.816034,1
17.273,7.826167,0
16.160,2.888272,1
2.392,10.187078,0
1.737,10.711386,1
17.634,11.182592,1
10.039,17.611011,0
4.531,18.679769,0
10.048,8.870510,0
0.522,10.492874,1
7.942,17.101352,1
4.352,10.672933,0
0.718,13.859066,1
3.698,19.121067,0
9.857,1.157872,0
3.159,0.142216,0
18.153,13.480026,1
0.704,5.578784,1
2.827,10.921964,0
10.737,18.126164,1
8.067,14.103824,0
1.881,10.480056,0
10.088,1.450850,1
7.616,5.926084,0
17.876,19.495834,1
17.888,15.995361,0
2.708,6.798914,0
9.832,0.817286,0
19.590,2.143010,1
5.711,7.799921,0
13.735,17.596362,0
16.204,14.244209,1
15.201,7.088229,1
17.184,9.535203,0
14.828,11.123997,0
18.086,2.527543,0
4.574,8.247932,0
10.005,9.753105,1
15.406,13.896298,1
11.643,10.068056,0
15.840,17.250893,0
1.243,1.375774,1
4.283,16.734519,0
12.611,5.045320,0
18.282,4.757225,1
3.368,13.644826,0
13.811,2.348094,0
13.564,7.625965,0
17.730,14.294259,0
2.753,16.576434,0
6.521,5.412152,0
3.682,10.664388,0
14.450,8.579974,0
0.699,17.913144,0
4.260,5.145421,0
11.014,12.905667,0
3.535,8.352306,2
16.943,12.577898,0
19.840,10.387280,0
7.243,4.689474,0
17.794,3.696402,1
15.680,4.627827,0
11.167,17.177038,0
14.952,6.151921,0
13.146,17.877132,0
14.078,1.705985,0
17.891,18.832362,0
17.395,17.931455,0
16.506,3.657949,1
13.287,1.994079,0
0.543,8.525651,0
10.753,4.367199,1
16.180,12.140873,0
11.963,13.668630,0
2.176,14.365062,1
18.909,9.208045,1
14.753,14.084902,1
2.280,6.848354,0
12.506,6.970428,1
10.705,3.811151,0
4.481,13.738823,1
8.445,18.055361,0
14.550,19.551378,0
19.716,7.847530,0
5.181,15.167699,1
7.713,7.159642,0
13.771,0.485244,0
6.509,2.503128,0
4.621,1.082797,1
13.907,6.839808,1
9.716,18.398999,1
3.413,16.184576,0
1.411,4.168218,1
3.427,4.530168,0
10.157,19.741203,0
1.783,2.718589,2
10.395,10.908536,0
3.772,16.878567,0
7.732,18.864101,1
1.763,12.060305,1
10.539,17.918027,0
4.551,16.694845,2
19.084,0.600604,1
4.556,13.491623,0
15.327,0.768456,0
11.002,12.409436,1
6.506,15.345317,0
7.189,11.326029,1
5.642,15.319071,1
0.004,0.021363,0
2.074,6.626179,0
19.775,13.113193,0
5.167,11.539048,1
18.599,7.555162,0
14.298,11.188696,2
5.281,10.339061,0
18.269,19.843745,0
4.996,12.010865,0
17.251,11.572008,0
1.795,11.633045,0
10.392,9.914243,0
12.101,8.819849,0
2.219,1.185339,0
7.291,8.465835,0
10.948,2.033753,1
13.522,13.796197,1
11.838,1.889096,0
6.891,13.358562,0
18.706,10.909757,0
12.088,17.590869,0
16.733,14.070864,0
2.637,10.580157,0
9.683,2.003235,0
10.868,12.643818,0
14.662,19.224219,0
5.749,19.354839,1
7.537,0.360118,1
6.681,12.638325,0
12.154,15.026093,0
11.399,9.562670,0
16.455,11.935789,0
6.112,4.452040,0
8.650,2.916959,1
15.970,9.944151,1
16.543,17.423017,1
4.033,12.615131,0
3.147,8.177740,0
16.824,8.803369,1
1.720,18.583941,1
4.616,16.254769,0
3.333,12.506485,1
14.568,7.208472,0
0.106,17.073275,0
4.844,18.557085,2
17.233,19.098483,0
17.820,4.698630,0
16.914,5.771050,0
0.533,8.714255,1
7.342,10.223701,0
10.473,17.485275,2
19.837,12.607807,1
14.848,16.382336,2
7.277,17.304605,1
1.461,9.154332,1
6.944,16.892605,0
9.309,18.629719,0
0.908,3.494980,0
17.027,13.871273,0
17.070,18.143254,1
17.319,19.393292,1
4.002,18.759117,0
15.484,12.082278,0
2.700,17.412030,1
0.172,1.430097,0
8.366,7.445296,1
4.486,18.720054,2
5.368,11.116672,1
5.571,10.773644,1
8.482,8.369396,0
0.790,3.903317,0
13.544,17.365032,2
8.643,13.680227,0
10.652,7.390973,0
12.524,6.143986,0
3.021,14.785607,1
15.458,6.089663,1
4.638,2.489090,0
3.947,18.046815,1
19.816,13.856014,0
9.034,15.574816,0
17.803,1.345256,1
2.722,4.513077,0
5.545,0.728172,1
17.869,15.792718,1
11.747,11.416974,1
9.681,13.447066,1
5.332,13.560595,0
6.942,13.442183,0
1.456,2.517777,1
11.084,18.954436,0
18.182,11.342509,0
11.237,7.713858,0
16.936,1.895810,0
13.388,17.049471,1
9.886,15.224464,1
11.755,2.244942,1
7.354,1.811579,1
0.518,13.853572,1
8.401,2.345653,0
14.032,9.569994,0
7.683,19.616077,1
13.626,6.304514,0
1.746,12.163457,0
9.150,8.077029,0
7.838,10.326243,0
13.356,15.353862,1
18.396,5.278481,1
17.261,11.458480,1
4.319,11.709952,0
4.615,11.673330,1
10.161,14.764855,1
13.594,10.665609,0
14.352,1.856136,2
3.836,13.856014,0
17.590,9.998474,1
16.974,8.360240,1
12.526,9.259316,2
8.742,19.122288,1
17.852,12.984405,0
0.839,5.869930,0
9.939,15.392315,0
10.616,6.519364,1
15.132,7.184668,0
6.756,2.639851,0
15.836,9.788507,0
9.058,12.626728,0
13.519,18.849452,0
0.432,8.184454,0
1.747,17.618336,0
9.262,19.760125,1
12.397,10.838343,1
10.235,6.543779,1
8.135,19.767449,2
1.774,16.670431,0
4.337,8.956572,0
8.205,13.234046,0
13.526,5.414594,0
4.761,11.752068,0
15.486,0.777612,0
13.575,4.701071,0
6.159,17.112339,0
8.772,18.743248,0
8.459,6.974090,0
18.781,0.275887,0
18.123,8.358409,1
4.009,14.928434,1
7.728,5.144200,1
17.982,16.624653,0
1.996,13.683279,0
10.091,11.844234,1
7.514,6.140324,2
18.071,14.703207,1
9.990,11.220435,1
8.318,18.479568,1
2.177,2.898038,1
12.196,19.209571,0
15.586,17.788018,1
16.438,16.979888,0
19.108,11.763054,0
15.773,10.538652,0
17.680,16.465957,0
5.913,10.851772,2
14.115,6.319773,1
5.001,9.233070,0
7.219,16.676534,0
1.683,5.664235,0
9.322,3.720206,0
17.880,12.939848,0
16.348,6.758019,1
4.434,2.252266,0
13.551,3.510849,0
17.721,5.857112,1
10.040,19.046602,1
15.361,2.420118,1
5.216,18.961760,0
19.168,0.695212,2
0.248,7.452620,0
3.435,7.144383,1
17.717,0.892972,1
16.713,13.124790,0
2.541,17.540819,1
15.171,7.276833,0
7.325,14.006165,1
15.705,8.729514,0
15.241,9.103061,0
6.885,6.748863,1
3.576,5.707572,1
5.877,2.461623,1
1.068,11.245460,0
19.473,18.272652,0
2.160,7.442244,0
17.349,10.596026,1
11.283,9.956969,0
15.665,11.544542,1
0.314,8.517106,1
19.153,15.178686,1
12.320,8.194220,1
19.796,13.951842,2
14.711,2.431104,0
0.243,0.983306,0
14.936,18.456984,0
0.070,3.769036,0
1.847,5.703909,1
13.017,4.965361,0
5.845,7.865230,1
13.329,15.869015,1
0.941,9.202551,0
19.324,18.213446,2
1.862,15.741447,0
12.312,19.917600,0
19.315,1.970275,2
18.987,0.399182,1
6.543,3.681753,1
15.427,11.084323,0
0.292,7.556383,2
0.815,6.737877,1
9.325,18.143254,0
19.014,13.241371,0
13.585,12.840968,0
16.119,7.436140,1
7.166,5.512864,0
12.110,14.667806,0
8.184,9.364299,0
14.729,19.645985,0
8.690,19.692984,0
13.714,16.252327,1
7.751,7.157201,0
3.507,11.917478,0
0.819,2.172308,1
12.558,12.195807,2
8.510,1.065706,0
7.367,1.154210,1
17.924,14.613483,1
9.366,3.216651,0
19.634,9.583422,1
12.785,2.065493,1
13.457,3.919797,0
1.620,2.252266,0
6.141,6.173894,1
13.821,9.117710,0
14.096,19.824824,1
10.833,12.662130,0
14.280,3.104343,1
0.626,10.987884,1
16.385,4.959868,1
12.307,18.931242,0
19.426,7.769402,0
10.470,17.519456,1
5.875,17.441939,0
7.399,9.871517,0
16.464,11.523789,1
1.243,19.171728,1
18.763,5.942564,0
18.292,14.330882,0
12.687,11.004975,0
7.483,18.977020,0
6.033,17.274697,0
5.257,9.387494,1
3.184,1.965392,0
18.886,16.990265,0
0.099,16.463515,0
6.416,1.060213,0
8.728,5.601367,0
1.320,7.242042,0
3.944,19.329203,0
0.014,17.508469,1
16.168,7.376324,0
0.345,7.196265,1
2.758,17.562792,0
9.181,14.735557,1
1.323,8.352916,0
7.226,19.698477,1
18.082,16.305429,1
9.195,14.792322,1
14.370,9.020051,1
7.450,7.428816,0
4.450,4.225593,0
17.254,16.479995,0
7.730,5.621509,0
11.739,19.860836,1
8.524,16.099734,0
4.735,18.554033,1
6.468,18.983123,1
9.569,12.707297,0
10.740,7.885372,0
11.966,15.425275,0
1.177,15.840938,0
5.183,19.879147,1
9.446,4.303720,1
5.486,5.365764,2
3.370,2.669759,0
16.110,17.934507,2
7.544,18.917814,1
17.814,11.210059,1
3.372,12.013916,0
14.173,3.034761,0
1.630,6.704917,0
9.712,13.558763,0
10.708,1.308634,1
9.018,0.396130,0
13.631,9.143345,0
14.955,16.482437,1
16.998,4.214606,0
14.113,6.243477,1
4.954,11.784417,1
7.592,5.721610,0
1.342,14.445021,0
15.279,2.261422,1
13.120,14.331492,0
11.714,19.396344,0
18.216,2.088076,0
1.694,2.551958,0
10.904,13.219398,1
13.719,11.200903,0
7.857,2.444533,0
19.418,13.082064,0
7.981,16.693014,0
17.078,6.114689,1
9.162,17.348552,0
7.399,3.640248,0
15.061,12.383190,0
19.600,8.600726,0
15.068,8.996857,0
15.998,12.291025,0
10.536,7.386700,0
13.197,3.308817,0
10.450,6.279489,1
7.998,2.321848,1
9.613,0.842921,0
6.155,8.282113,2
12.511,3.607288,0
2.122,11.705679,0
15.961,9.015168,1
7.890,0.656148,0
13.670,12.237312,2
19.050,15.043794,2
15.846,2.863247,1
16.221,14.865566,0
6.954,4.104129,0
9.932,18.026063,0
14.779,18.127384,1
7.133,13.343303,1
13.889,8.147221,0
7.405,4.382458,0
16.649,17.902158,0
7.044,9.728080,2
14.889,19.136937,0
19.109,15.334941,2
5.368,7.716910,0
7.571,4.564348,1
2.149,19.005097,0
3.700,1.550340,1
9.012,3.112888,0
2.791,13.506272,2
15.035,10.671712,0
9.372,7.597278,0
6.458,9.722587,0
9.013,8.020264,0
17.971,4.375134,0
14.863,8.893094,0
16.528,15.845820,1
7.038,8.591571,1
0.835,16.498917,1
12.980,1.161534,1
9.627,17.529221,0
6.928,10.422071,0
1.849,0.896634,0
16.609,2.385937,0
1.888,16.144902,0
15.275,1.636402,0
12.965,12.726829,0
7.231,7.259743,1
11.809,8.465835,0
4.955,13.986023,1
7.758,4.774316,0
5.942,14.141057,1
19.391,9.249550,0
7.407,6.048769,1
11.820,16.284677,1
6.962,4.504532,0
7.785,6.308786,1
7.392,18.937346,0
15.647,14.285714,0
13.658,14.899136,0
7.430,8.095340,0
0.256,4.495987,0
10.028,7.422102,0
17.051,1.393475,1
2.692,3.776971,1
11.704,6.009705,1
3.941,12.278207,0
16.840,16.536760,1
1.005,15.813471,0
0.055,11.402326,1
4.939,12.209235,2
4.910,18.805506,0
4.515,5.036775,0
1.017,18.943449,0
2.042,8.669088,1
11.358,14.561602,0
4.216,8.228401,0
14.950,15.449690,0
11.131,5.036775,0
12.996,12.502823,0
16.593,8.199103,1
16.626,6.987518,1
2.832,2.946257,0
4.375,10.616169,0
2.763,16.362804,0
7.504,2.077700,1
12.910,11.114841,1
11.300,15.631581,2
10.114,7.820063,1
10.486,7.397687,1
15.163,6.668294,1
6.842,14.973601,1
16.449,8.932157,0
7.191,15.985595,0
16.807,8.974273,0
9.856,1.217689,0
16.622,17.401044,1
17.717,7.939695,0
16.369,5.963927,0
5.997,9.041414,0
11.680,14.847865,0
2.903,3.627430,1
4.078,12.966094,0
11.235,4.674215,1
0.507,11.889401,0
9.102,9.384442,0
4.758,4.031495,0
17.869,7.858516,0
13.960,5.717338,0
15.443,15.718253,1
3.211,15.762200,0
3.046,6.294137,0
11.514,10.177313,1
3.592,8.012329,1
12.116,3.640248,0
19.776,2.597736,0
0.397,18.344066,1
10.028,9.728080,1
2.415,10.854213,0
10.442,13.753471,1
17.239,17.602466,1
0.798,18.110904,0
16.205,9.629810,0
2.823,3.064058,0
12.202,17.224036,0
8.791,12.387463,0
2.128,15.054781,1
8.607,4.610736,0
15.630,8.446303,0
13.497,14.474929,0
13.263,11.409650,0
4.407,0.196539,0
7.183,17.051302,2
3.277,2.181463,0
7.514,10.995209,1
15.273,8.808863,0
7.484,8.438978,1
0.128,14.909513,1
10.504,5.460372,1
0.712,8.565325,0
12.254,5.213172,0
6.947,11.857051,0
0.963,9.629200,1
3.204,11.172826,0
8.955,17.253334,1
17.298,2.724082,0
18.621,17.831965,1
19.213,8.874783,0
15.929,4.293954,0
7.675,10.914640,2
14.594,12.729881,0
12.707,13.909726,0
4.041,11.006806,0
12.274,9.238563,0
4.281,6.645100,0
11.171,10.460524,0
0.821,14.573199,1
0.249,8.116092,0
2.749,15.390484,1
4.125,19.110080,0
17.099,4.765160,0
15.489,16.279794,1
2.629,4.591815,0
4.139,13.792535,1
16.149,16.523942,0
18.872,13.979308,0
14.501,8.523820,2
10.345,11.247291,0
5.332,15.037080,0
13.040,18.682211,1
9.787,1.431928,1
14.458,12.972198,1
10.231,13.316446,0
9.659,3.278909,0
6.144,1.364177,0
9.287,19.677725,0
11.298,2.277291,0
19.188,6.787317,0
15.352,6.498001,0
19.757,18.236030,1
2.987,13.315836,0
3.142,17.551195,1
13.704,3.967406,0
16.416,1.138951,1
15.405,13.386029,0
8.858,8.946806,1
14.899,11.192358,1
11.456,18.450270,0
18.439,12.580950,0
6.764,7.585681,1
5.429,9.706717,1
17.230,2.254707,1
8.412,4.207892,1
10.139,14.017762,2
2.477,11.486557,0
7.263,3.615833,1
17.210,17.368694,0
17.383,15.933103,1
14.298,17.777642,2
19.772,2.028260,0
3.931,2.034974,0
16.783,13.866390,0
3.115,10.423292,0
3.675,7.367168,1
9.024,6.629231,1
13.774,19.400006,0
10.512,15.695059,1
7.118,14.347362,0
10.926,8.102054,0
0.709,5.866268,1
5.318,0.615864,1
8.479,9.469893,1
5.208,14.509110,0
9.122,11.551866,1
14.003,1.793878,0
9.889,10.481277,0
6.211,0.090335,0
4.496,15.399030,1
13.565,6.747032,1
13.249,18.323313,1
11.189,12.849513,0
3.528,5.210730,0
6.925,7.731559,1
18.742,1.583911,1
6.952,14.627522,0
13.891,18.353832,0
0.814,8.070925,0
5.850,13.458052,0
18.998,13.686941,0
16.507,14.958342,0
6.163,0.983306,0
16.872,1.191443,0
3.165,9.784234,1
10.303,3.626820,2
0.997,0.910672,0
2.936,8.040407,0
19.765,11.753288,0
19.487,19.633168,0
15.826,7.345805,0
12.516,7.721183,0
10.222,7.578356,2
3.305,15.624866,0
1.527,1.160924,0
2.449,11.366924,0
16.222,6.976531,0
8.311,4.829859,0
19.749,13.436689,0
11.448,6.975311,1
1.343,16.472671,1
3.134,16.758934,1
15.790,6.786706,0
16.120,11.368145,0
15.204,6.978973,2
15.738,5.404828,1
13.995,9.190954,0
9.481,14.638508,1
0.100,13.874325,1
13.193,9.950255,0
15.647,0.321055,1
1.971,17.107456,1
0.146,9.579150,1
3.936,7.968993,1
19.354,10.368358,0
4.968,18.776208,0
12.918,8.636738,1
2.545,1.127354,0
3.941,11.371197,0
16.810,1.279336,0
3.587,5.289468,0
16.993,13.391522,0
13.841,1.044954,1
11.302,2.338939,0
1.570,3.558458,0
18.422,1.726127,1
6.987,19.111301,0
8.737,2.714927,0
19.664,19.819941,0
13.406,19.301126,0
5.199,16.120487,2
9.412,5.659963,0
15.686,17.883847,0
18.717,11.191137,2
7.078,14.786828,0
9.640,8.874172,1
16.617,16.572771,0
18.589,2.581866,1
3.397,3.811762,0
0.268,8.954741,0
5.242,9.800714,0
4.487,19.473251,0
14.986,4.214606,1
7.694,18.352000,0
9.289,19.148534,0
17.369,1.878109,0
13.129,8.158208,0
17.380,14.821009,0
13.070,18.944060,0
12.455,9.532151,1
2.453,10.280465,0
19.868,3.374737,0
11.623,13.840754,1
6.488,0.090335,0
6.318,11.518906,1
19.296,10.739463,1
7.351,8.893704,1
7.505,19.835810,0
14.706,15.441755,0
4.414,12.303842,1
9.165,12.139653,0
7.100,6.877651,1
14.613,17.073275,1
2.101,11.575060,2
14.120,9.674978,0
15.190,6.858730,1
2.941,4.224372,0
13.378,12.130497,0
11.560,13.230995,2
17.277,1.156041,1
1.887,11.320536,0
11.924,2.073428,0
9.759,0.256966,1
14.220,7.585070,0
16.836,5.726493,0
5.092,10.981780,0
5.057,6.494949,1
4.499,13.601489,0
16.746,6.580401,0
17.428,19.365215,1
13.506,11.057466,1
8.977,2.004456,2
17.043,16.116214,0
16.680,0.614643,0
5.006,14.007385,0
18.167,9.143956,0
5.013,3.493759,1
2.317,15.461287,1
19.949,6.435133,0
2.000,15.616932,1
7.690,1.129185,0
16.550,18.922086,0
8.358,13.038728,1
2.090,9.475387,1
2.246,13.520920,0
17.837,19.758293,0
11.528,7.198096,0
6.497,1.927549,1
8.884,18.576617,1
16.905,12.426527,0
6.166,18.556475,1
6.995,15.542467,0
6.226,1.442915,0
15.267,1.532640,1
11.034,13.096713,0
18.838,4.950713,0
9.207,0.834376,1
6.234,18.785974,1
16.084,5.721000,0
3.023,10.051576,0
9.461,7.860958,0
18.431,12.447279,0
14.108,5.327921,0
11.057,1.709647,0
18.216,17.353435,0
1.814,9.289224,1
14.869,12.391125,0
12.225,19.965819,0
11.684,11.695914,0
16.188,9.043855,0
1.746,9.035310,0
3.352,4.733421,2
18.949,17.152013,0
2.214,11.358989,1
10.877,1.617481,0
1.071,19.006928,0
12.358,12.690817,1
14.938,15.249489,0
12.795,15.804926,1
16.586,4.560076,1
0.415,11.318705,0
19.792,11.050752,1
16.568,4.148686,1
12.942,10.153508,1
3.170,13.906674,0
11.119,4.873196,0
16.449,6.169622,1
4.785,12.234870,0
10.105,15.515000,0
13.189,15.552843,0
1.003,0.928373,1
0.634,8.142949,0
0.533,4.226203,0
3.710,4.106571,1
4.759,12.108524,1
7.641,1.810968,0
6.483,12.469863,0
19.845,15.685904,0
2.344,5.593432,1
18.858,1.969665,0
18.090,0.852077,0
6.727,14.026307,0
5.126,19.544664,1
3.005,12.850124,1
11.490,14.484695,0
8.479,8.403577,1
0.354,6.978362,1
16.737,17.387005,0
19.206,11.808222,0
1.726,13.087558,0
12.801,10.846278,0
19.401,12.920927,1
3.043,5.928526,0
11.607,19.292581,1
8.900,11.611682,0
10.310,19.404279,1
9.476,18.437452,1
10.301,19.632557,1
3.388,7.328104,1
8.507,0.100101,0
7.539,5.744194,1
18.030,5.072176,1
8.447,6.217841,1
15.029,14.789880,1
9.221,17.903378,0
6.586,14.383374,0
5.342,11.749626,0
17.673,5.472579,0
12.349,9.942320,1
5.339,16.094852,0
18.564,0.216681,1
18.260,14.570757,1
5.987,5.689261,1
9.756,2.946867,0
12.470,10.815149,1
2.407,15.630970,1
18.320,14.104434,0
12.414,18.845180,1
10.423,8.222297,0
11.784,16.529435,1
7.047,18.101138,0
16.520,18.311716,0
16.431,17.675100,1
18.887,15.174413,0
12.276,15.882443,1
11.923,18.441115,0
19.293,12.546159,2
4.296,7.708365,0
11.903,14.762413,1
13.631,3.349101,2
19.233,14.424268,0
16.449,9.211707,0
19.518,17.498703,0
2.825,1.132847,1
17.048,5.691702,0
13.903,6.906339,0
4.781,1.118198,1
10.379,13.315226,0
5.739,14.603717,1
10.099,5.858333,1
16.324,8.246101,0
2.869,16.804712,0
4.663,12.861721,1
0.628,7.181616,0
7.133,10.934172,1
11.093,18.345897,1
16.163,5.698416,0
13.001,18.738975,0
2.447,6.987518,0
1.088,1.471603,0
4.714,14.451735,0
18.909,18.348338,0
10.141,8.795434,1
7.641,5.960875,0
18.567,11.641591,0
8.989,9.483932,0
13.619,4.655904,0
10.309,19.785150,0
13.880,8.552507,0
10.095,9.479659,1
7.209,12.607807,0
11.932,3.563952,1
1.368,15.308695,0
5.057,10.232856,0
14.047,6.754967,0
19.647,7.524033,0
15.439,13.451338,0
14.952,11.406598,0
6.472,16.097903,0
8.409,0.941191,1
5.835,1.020539,1
3.864,6.133000,1
8.914,15.859249,2
7.003,14.104434,0
11.772,10.130314,0
6.157,19.217505,1
3.287,11.311991,0
6.561,12.761010,0
18.586,17.047029,1
16.234,17.839290,1
16.880,14.111148,0
11.573,5.074007,0
16.863,4.766991,0
0.804,14.758141,0
12.743,11.117283,1
13.410,1.074252,1
4.091,18.098086,0
13.654,4.013794,0
2.583,5.726493,0
6.336,4.612568,0
8.794,11.233863,0
12.902,9.132969,1
2.151,11.700186,1
6.021,17.815485,0
17.175,7.832881,1
0.775,3.828242,0
9.135,19.490341,1
10.563,18.034608,0
2.253,13.598437,0
5.869,5.204016,0
3.551,15.068819,1
3.997,7.301859,1
15.510,1.353801,1
7.913,19.460433,0
10.628,11.257057,1
2.315,14.283883,0
1.025,8.624531,1
5.041,0.091556,2
6.207,11.550645,0
1.978,8.732566,0
12.121,7.710807,0
3.549,18.596149,1
4.627,6.451613,1
10.938,8.440199,0
10.501,8.270516,1
10.168,7.672353,0
9.113,2.293771,2
2.147,18.691366,2
7.887,12.396008,0
6.825,16.929228,0
4.674,2.570879,0
9.573,4.215217,0
10.169,2.190619,0
7.912,1.081576,1
13.488,1.766411,0
6.722,13.642384,1
4.036,19.849239,0
0.049,0.661641,0
12.792,11.680654,0
7.645,16.453139,1
6.123,0.233772,1
4.351,15.214087,1
15.276,0.257576,1
10.462,12.434462,0
14.648,15.954466,1
1.193,9.003571,1
11.974,2.916349,0
3.371,13.631397,0
3.555,14.944914,1
17.477,9.218421,0
17.650,6.375927,0
13.167,18.799402,0
19.154,10.541704,1
16.394,16.672262,0
18.694,4.985504,0
16.255,0.358898,0
19.261,4.063234,0
9.694,9.005402,1
3.508,9.551683,0
12.171,3.849605,1
14.838,19.887082,2
12.450,16.392712,1
15.401,8.665426,0
19.592,19.880367,0
14.137,13.025300,0
0.322,9.740898,0
7.976,2.533036,1
14.853,8.583026,1
9.335,9.208655,0
9.325,1.397137,1
3.022,9.302042,0
12.964,16.569720,0
5.681,17.460250,1
18.094,18.349559,0
10.905,3.890500,2
11.126,6.378979,0
13.132,15.173803,0
12.649,7.927488,1
13.459,9.314249,0
14.745,18.436232,1
0.494,5.693533,0
13.659,16.012452,0
9.373,0.515152,1
5.946,5.499435,1
12.066,8.392590,1
6.212,17.733085,1
2.089,0.689108,1
14.593,19.620350,0
6.776,1.247597,0
12.077,0.670797,0
10.186,10.116886,1
11.805,11.590320,0
19.827,15.922117,2
4.472,0.568255,0
0.271,7.486190,0
5.962,2.896817,0
6.830,5.338298,0
5.325,9.522996,0
2.374,3.726310,0
1.234,10.177923,0
10.455,3.762322,0
5.047,16.699118,0
7.835,8.332163,0
18.589,2.172308,0
9.561,19.378033,0
4.792,1.524094,1
9.696,8.194830,1
19.308,9.174474,0
10.844,19.362774,0
1.224,19.396954,1
5.590,18.927580,0
11.004,4.986724,0
2.975,7.472152,1
13.783,19.887692,0
3.135,8.694113,1
16.136,1.373333,1
13.239,14.113590,1
14.450,17.441939,1
7.822,14.540239,1
3.023,15.012665,0
6.679,18.925138,0
0.013,14.584185,0
13.405,11.216163,1
19.366,6.950285,1
7.734,5.852840,0
6.837,17.621387,0
14.792,12.510147,0
8.254,14.554888,0
4.382,10.732749,1
8.118,4.843287,1
3.440,5.072787,0
6.688,15.965453,0
14.778,1.363567,1
13.662,7.231056,1
5.239,14.747154,1
6.591,7.050996,0
16.396,10.088809,0
12.141,1.652882,2
0.906,5.396283,1
18.329,10.860317,0
17.669,18.873867,0
15.865,16.574602,1
8.877,10.231635,1
16.721,19.573962,0
12.131,16.882229,0
8.043,10.256661,2
10.694,15.640126,1
9.557,8.959014,0
15.057,10.556963,0
12.552,1.462447,0
18.900,17.513962,0
8.615,5.324870,0
2.602,6.195868,0
6.199,12.657857,0
7.421,10.076601,2
3.176,4.970244,1
13.445,5.031281,1
13.491,5.714286,0
4.472,7.213965,0
16.038,6.142155,1
12.926,10.809046,1
3.896,10.115665,0
7.931,16.299326,0
2.032,13.484909,0
19.687,9.862362,0
11.614,3.656728,0
3.241,4.523453,2
9.041,14.994964,0
14.817,3.695181,0
17.837,5.649586,1
3.794,17.722098,1
1.509,11.474349,0
13.487,14.058046,0
15.518,2.624592,0
13.827,11.703848,0
6.464,18.485061,0
19.095,0.524918,1
16.637,6.535234,1
13.808,16.078982,0
2.029,0.795923,1
19.903,10.574053,0
1.964,5.459761,0
8.328,10.586871,0
8.440,19.346904,1
8.180,2.162542,0
13.328,6.806238,1
16.495,13.924375,0
1.556,10.689413,1
1.841,18.809778,1
8.378,13.013092,0
4.818,5.073397,1
8.885,18.949553,0
8.593,17.169103,1
17.854,9.754326,0
2.606,17.132481,2
8.089,0.274056,1
12.564,7.110202,1
5.348,6.641438,0
19.849,3.637196,0
8.007,19.792474,1
3.458,4.298227,0
9.573,10.428785,0
7.617,17.398602,0
12.169,1.056551,0
8.183,15.267800,1
9.127,10.711997,0
0.947,1.820734,0
4.806,8.009278,1
4.999,15.002899,0
9.758,18.137150,1
4.233,14.737999,0
19.375,19.424421,0
0.158,17.016511,0
14.133,15.098117,0
19.117,4.735862,1
9.566,15.867183,0
7.043,15.927610,0
14.096,18.944060,1
14.883,19.985961,1
2.825,19.145482,0
7.807,2.537919,0
5.445,17.680593,1
1.339,9.566942,0
16.363,4.263436,1
17.518,11.413923,0
5.187,18.173162,0
4.221,17.298502,0
15.677,3.874020,1
10.794,0.959502,0
11.310,6.848964,0
3.071,8.066042,0
15.562,5.232093,1
10.952,5.999329,1
5.046,2.903531,0
11.634,6.651814,0
3.627,19.647206,0
1.638,2.852870,1
15.638,4.000366,0
0.746,9.058504,1
6.316,4.436171,0
0.977,6.916105,0
7.602,4.475234,1
3.728,6.342357,0
17.412,17.380902,1
18.208,2.735069,0
10.500,6.040223,0
4.274,0.938139,0
9.066,3.673818,1
12.826,6.590777,1
11.198,0.984527,1
6.842,15.487533,0
5.304,15.378277,1
16.224,1.568651,0
8.636,7.880490,0
9.543,14.169134,2
18.046,3.375347,1
15.832,5.146031,1
11.091,19.785150,0
19.536,16.523942,1
5.618,1.822565,0
1.758,9.261757,0
15.946,4.942167,0
